"symbol","report_date","speaker","title","msg","source_url"
"EMN","2025-11-03",NA,NA,"Good day, everyone, and welcome to the Third Quarter 2025 Eastman Conference Call. Today's conference is being recorded, and this call is being broadcast live on the Eastman website at www.eastman.com. I will now turn the call over to Mr. Greg Riddle, Eastman Investor Relations. Please go ahead, sir.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Greg Riddle","Head of Investor Relations at Eastman Chemical Company","Thank you, Becky. Good morning, everyone, and thanks for joining us. On the call with me today are Mark Costa, Board Chair and CEO; Willie McLain, Executive Vice President and CFO; and Jake Laroe and Emily Alexander from the Investor Relations team. Yesterday, after market close, we posted our third quarter 2025 financial results news release and SEC 8-K filing, our slides, and the related prepared remarks, and this is in the investor section of our website, eastman.com. Before we begin, I'll cover two items. First, during this presentation, you will hear certain forward-looking statements concerning our plans and expectations. Actual events or results could differ materially.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Greg Riddle","Head of Investor Relations at Eastman Chemical Company","Certain factors related to future expectations are or will be detailed in our third quarter 2025 financial results news release during this call, in the preceding slides and prepared remarks, and in our filings with the SEC, including the Form 10-K filed for full year 2024 and the Form 10-Q to be filed for third quarter 2025. Second, earnings referenced in this presentation exclude certain non-core items. Reconciliations to the most directly comparable GAAP financial measures and other associated disclosures, including a description of the excluded and adjusted items, are available in the third quarter 2025 financial results news release. As we posted the slides and accompanying prepared remarks on our website last night, we'll go straight into Q&A. Becky, please let's start with our first question.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03",NA,NA,"Thank you. We will now take our first question from Vincent Andrews from Morgan Stanley. Your line is now open. Please go ahead.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Vincent Andrews","Managing Director at Morgan Stanley","Thank you and good morning, everyone. Mark, could you help us with the bridge to 2026? In particular, is it just as simple as taking your full-year EBIT from this year, adding the $100 million of cost savings and the $50-$75 million of asset utilization reversal? I am wondering, you are talking about recycling being a good news story next year, but you kind of just mentioned that there will be a revenue lift, so I am not clear whether that revenue lift is being offset by weakness somewhere else in the portfolio or if there are other puts and takes that we need to put in that bridge to get to sort of what you are expecting at this point for 2026.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","First, good morning, Vincent. Thank you for the question. Obviously, it's an extremely important question for us as we think about working through the back half of this year and building earnings growth for next year. I think you named a lot of the components. The way I'd start this conversation first is what you said. You got to look at a full-year number. When you look at the back half of this year, you can't annualize the back half for three reasons. One is there's always normal seasonality in the back half of the year, especially in AFP through the back half and advanced materials having a normal material drop from Q3 to Q4.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","Second reason, obviously, is we've discussed in the prepared remarks, the trade disputes have exaggerated this dynamic with all the pull forward of material that happened in the first half of the year to get ahead of tariff risk. Now, with consumer demand being sort of weaker than was expected in the first half, for the back half, it's taking them a lot longer to unwind that inventory. That's exaggerating the sequential decline. The third, of course, is we started the year believing we'd have volume and growth and stability in the first quarter, which we did have, and then a lot changed, obviously, through the second quarter. We had volume that was sort of built for that scenario that was no longer needed as demand was softening more than expected.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","We had that $100 million asset utilization headwind in the back half of the year relative to the first half. Those three things really distort the back half of this year. You're right. The best way to think about and build a base case scenario for next year is you have to look at the full-year volume numbers, especially in advanced materials and AFP, which would be AM being down around 4% and AFP being down around 2% on a full-year basis. You sort of start there. When we then look underneath of that, we think about the stable markets, which is about a third in AM and two-thirds in AFP, are going to have sort of low single-digit growth that is just normal from these kind of stable markets.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","It's coming from a bit of a soft year, so I think it's even more credible that there'll be some recovery and growth in those products. The discretionary markets are where the sensitivity and the impact of the trade war is really felt. For now, we're just going to assume, let's just say the baseline volume is stable. Now, with lower interest rates and tax legislation, etc., you could believe there'll be upside to that, and that's for every investor to make their decision. On CI, I would say we'll have more volume. That's really due to less shutdown time that we expect next year versus this year. We'll have more volume to sell. In fibers, we intend to try and keep that volume stable to this year. You've got a baseline that's stable, some sort of modest growth throughout the portfolio. It gets to, okay, that's the underlying assumptions.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","What can we do with that scenario, and how do we create earnings growth above that? Starts with the cost reduction, right? We've done $75 million of cost reduction this year. A lot of that's in the back half, so that annualizes and helps with the $100 million cost reduction target we've told you we have for next year on top of this year. We're focused on that. A lot of action going on with that. With the volume scenario I gave you, the utilization tailwind for next year relative to this year is somewhere in the $50 million-$75 million range, depending on what happens in the volumes, right? If volumes are flat, go more towards the $50. If volumes have the modest growth that we're talking about, go more towards the $75 million. Then you've got innovation.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","That is the center of our strategy, and it couldn't be more valuable than it is in this market environment. We actually expect a meaningful increase in revenue in the circular polyester methanolysis plant, as we've discussed in the prepared remarks, and we'll have a tailwind with better utilization and cost, so you'll have a meaningful impact in EBITDA from this year. It'll be the normal innovation that we always have in HUD growing in cars as well as EVs and the interlayers business. Aventa is gaining traction. Naia textiles recovering. East of peer semiconductor solvents. A lot of places where there's innovation growing. We're going to be focusing on how we can win share in a number of markets. There's some where we're already regaining some share that we lost, in architectural and coalescence in architectural markets and interlayers.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","There's also some places in tariffs helping us, like in specialty polyesters and rPET in the U.S. The tariff is significant for our competitors to compete in the U.S. We're following our customers around the world as they're moving out of China. Underneath all this is our commercial excellence to defend and keep price steady and stable. Only slight declines will probably be expected, and that preserves a lot of cash flow. We continue to be focused on cash. We continue to be focused on innovation. We're adding on aggressive cost management at the same time. All that comes together for a meaningful earnings increase under this scenario.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03",NA,NA,"Thank you. We will move on to our next question from David Begleiter from Deutsche Bank. Your line is now open. Please go ahead.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","David Begleiter","Managing Director at Deutsche Bank","Thank you. Good morning. Mark, a lot of good things happening at Kingsport. He discussed two things: the conversion to the rPET capacity, how much is being converted, what does it mean for next year, the bottlenecking, how much will it cost, when we'll be on stream, and your plans for the second plant. You mentioned three locations. Where do we stand on that? Is Longview now off the table? Thank you.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","Those are all great questions. I'm a little limited on how I can answer some of them. To start with Kingsport, first, the plant continues to run well. We're still on track to hit our production target. We've had great confidence built about our ability to bottleneck the plant, as well as our yields are turning out to be better than expected. We've hit 90% yields, which is extraordinary when you're taking garbage and turning it into first quality, perfectly clear, high-quality polymer. We're really, really excited about what we're learning, what we're doing on that project. We believe that 30% expansion of the capacity is very feasible. The capital to do that, which would be done over a series of our normal shutdowns, is relatively modest capital. We're not disclosing that number at this stage, but it's not significant.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","Excited about stretching that plant, getting a lot more value out of it, and that giving us more continuous earnings growth while we work on the second project. When it comes to the revenue for the project, obviously in this market environment, especially in consumer durables, where a lot of the renewed content goes in our specialty Tritan products, it hasn't been growing as fast as we wanted in the end market, which means product launches aren't that fast. As we look towards next year, two things: we continue to get more wins on the specialty side and continue to build confidence there where customers are committing and buying and paying premiums. The rPET is a significant step up.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","We told you last year that we were, with adding 80,000 tons of new Tritan capacity, we could take an existing Tritan line and switch it back over to making rPET, along with a couple of other lines that we have that are able to do that. It gave us a decent amount of capacity to make rPET. We've been really encouraged by several customers, very interested and committed to growing their rPET in different applications. The commitment and the strength of their interest is really driven by the challenges they're having in mechanical recycled content, where the color is not great. The appearance on the shelf is not what they want for their high-end products on the shelf that need to look pristine. Our product sense is identical, basically, through the chemical recycling and the purification allows us to provide virgin quality product on the shelf.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","We expect a very significant step up in volume to go a good distance in filling up that capacity. That revenue, which is also the attractive margins, combined with specialty, will give us a big step up in revenue versus where we are this year. Those commitments are close to complete. We feel very good about where we are on that. When it comes to building the second plant, the great thing about the devolved neck is it gives us time to work on a much more capital-efficient way of building that plant. It also allows us to delay a step up in capital right now in this economic environment. We are making great progress on three different options of where we could leverage existing assets very effectively in combination with our methanolysis technology to build the plant in a much more affordable manner.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","We know the value of vertical integration, which we do in Kingsport with everything we do, and that applies when you're building something new too. We are excited about that. We are not going to get much more in the details on that. Hopefully, we will have more to say in January.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","David Begleiter","Managing Director at Deutsche Bank","Perfect. Mark, just on Q1, looking to next year, how should earnings ramp from Q4 to Q1? I assume most of the asset utilization headwind should be gone by then. Is that fair?","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","Yeah. The asset utilization headwind turns into a tailwind as you look at Q1. That is one of several factors. You have the normal seasonality of Q4, where demand is just always low, especially in advanced materials and AFP. That snaps back. Seasonal paint, lots of things being made for holiday season. You do not get orders for that in the fourth quarter, but they start doing that in the first quarter. In fact, in our specialty plastics business, we have a number of our customers already talking to us about their plans on buying more volume relative to where they are today. That is encouraging. I think you have that.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","You also have this exaggeration of this demand, this inventory that was built in the first half of the year being used up in the second half of the year, which is also artificially pushing demand down in the fourth quarter beyond normal seasonality. Our belief is that there is a good probability that will be fully depleted, hopefully by the end of the year. It is very hard to know. We have learned our lesson about guessing on what happens with inventory depletions back in 2023. There is a big difference this time, which is in 2021, 2022, there was a huge amount of inventory built on the expectation of a lot of growth. This year, no one expected a lot of growth. You can see in the retail data or the consumer brand data, they did not build that much inventory.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","They moved around the planet a lot to get it in the right places to avoid tariff risks, including our products into China and Europe, but they did not build a lot of inventory. They do not have that much, actually, to unwind. We should get some relief on that as well, we hope. Of course, the revenue we just talked about in methanolysis starting to kick in, and the rPET really ramps up in Q1. We have our normal innovation that is always driving some growth. The cost actions is the last part that should also help. As you have ramped up the cost actions through this year, that should annualize into an advantage for Q1.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","David Begleiter","Managing Director at Deutsche Bank","Thank you.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03",NA,NA,"Thank you. Our next question comes from Aleksey Yefremov from KeyBanc. Your line is now open. Please go ahead.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Aleksey Yefremov","Managing Director and Equity Research Analyst at KeyBanc Capital Markets Inc","Thank you. Good morning. Mark, could you just discuss this dynamic with Renew? Your customers seem to be interested in the specialty applications for the polymer, but they're not actually buying the volumes. How do you gauge their real interest and sort of ability to pay for the price that you're charging for Renew?","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","That's a great question. It's come up a number of times. The value of Renew is to put it in a product as a way to differentiate that product and being different on the shelf, right? And they do that to get a better price point, to get some volume growth. That's how any of these, especially on the consumer durable side of things, think about the value of this content. There was extreme strong interest in this in 2021 and into 2024 as they saw this opportunity. The economic determinant of seeing the value and realizing the value depends on the market and consumer actually being there to buy it. When you have consumer durable markets being soft and not growing very much, last year, they were a little hesitant on how much they wanted to try and launch new products in that soft environment.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","You have to remember that building construction demandâ€”I mean, sorryâ€”consumer durable demand in 2024 is probably 5%-15% below 2019, depending on the product. It's connected to home sales. You got to remember, home sales. All home sales are a triggering event for durables, right? That's down 20% in 2024 versus 2019 in the U.S. and Europe. China's even worse. The underlying market of triggering events to buy new products is weak. In that context, while it's great to see we still have over 100 customers, we only have one cancel their commitment to Renew. The rate at which they're launching that Renew into new products and getting volume from the consumers is just limited by the end market constraints. The good news is the pent-up demand is accumulating. These appliances are all getting really old for one's body and coat it.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Mark Costa","Board Chair and CEO at Eastman Chemical Company","You expect that at some point, with some stability in the economy, you're going to see a pretty significant resurgence in demand because it's adding up under the curve from 2022 to now. The trade war, of course, just made the challenge even worse this year, as I described earlier. It doesn't change our confidence.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
"EMN","2025-11-03","Aleksey Yefremov","Managing Director and Equity Research Analyst at KeyBanc Capital Markets Inc","Thanks, Mark.","https://www.marketbeat.com/earnings/reports/2025-11-3-eastman-chemical-stock/"
