"symbol","report_date","speaker","title","msg","source_url"
"HST","2025-07-30",NA,NA,"Good morning and welcome to the Host Hotels & Resorts second quarter 2025 earnings conference call. Today's conference is being recorded. At this time, I would like to turn the call over to Jaime Marcus, Senior Vice President of Investor Relations. Please go ahead.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jaime Marcus","Senior VP of Investor Relations at Host Hotels & Resorts","Thank you and good morning, everyone. Before we begin, please note that many of the comments made today are considered to be forward-looking statements under federal securities laws. As described in our filings with the SEC, these statements are subject to numerous risks and uncertainties that could cause future results to differ from those expressed, and we are not obligated to publicly update or revise these forward-looking statements. In addition, on today's call, we will discuss certain non-GAAP financial information such as FFO, adjusted EBITDAre, and comparable hotel-level results. You can find this information together with reconciliations to the most directly comparable GAAP information in yesterday's earnings press release, in our 8-K filed with the SEC, and in the supplemental financial information on our website at hosthotels.com. With me on today's call are Jim Risoleo, President and Chief Executive Officer, and Sourav Ghosh, Executive Vice President and Chief Financial Officer.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jaime Marcus","Senior VP of Investor Relations at Host Hotels & Resorts","With that, I would like to turn the call over to Jim.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Thank you, Jaime, and thanks to everyone for joining us this morning. We are proud to have achieved another strong quarter of operating and financial results, leading to out performance in the first half of 2025. In the second quarter, we delivered adjusted EBITDAre of $496 million, an increase of 3.1% over last year, and adjusted FFO per share of $0.58, an increase of 1.8% over last year. Second quarter adjusted EBITDAre and adjusted FFO per share benefited from $9 million of business interruption proceeds related to Hurricanes Helene and Milton, while the second quarter of 2024 benefited from $30 million of business interruption proceeds related to Hurricane Ian and the Maui wildfires. Comparable hotel total RevPAR improved 4.2% compared to the second quarter of 2024, and comparable hotel RevPAR improved 3%, driven by stronger transient demand, higher ADR, and more ancillary spend.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Comparable hotel EBITDA margin declined by 120 basis points year-over-year to 31%, driven by a 120 basis point impact from business interruption proceeds that were received last year for the Maui wildfires. The operational results discussed today refer to our 78 hotel comparable portfolio in 2025, which excludes the Alila Ventana Big Sur, the Don Cesar, and the Westin Cincinnati, which we sold in June. Turning to business mix, RevPAR growth in the second quarter was better than expected, driven by leisure transient demand and rate growth despite a continuation of the international demand imbalance. We saw particularly strong performance in Maui, Miami, Orlando, Atlanta, New York, the Florida Gulf Coast, and San Francisco. Transient revenue grew by 7%, driven by both the Easter calendar shift and the ongoing recovery in Maui, the latter of which accounted for approximately 40% of the transient revenue growth in the quarter.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Digging into Maui, the leisure transient demand recovery continued, driving Maui's strong results for the second quarter. Maui's 19% RevPAR growth provided a 100 basis point benefit to portfolio RevPAR growth in the quarter. Total RevPAR at our three Maui resorts was also up 19%, driven by robust growth in F&B outlets as well as golf and spa revenue, a clear indication that the recovery in Maui is well underway. Turning to business transient, revenue was relatively flat in the second quarter as demand decreases were nearly offset by rate, as expected. Group room revenue decreased 5% year-over-year, driven primarily by the Easter calendar shift, planned renovation disruption from the Hyatt Transformational Capital Program, business mix shifting from group to transient in Maui, and reduced group pickup.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Our properties actualized 1.1 million group room nights in the second quarter, and our definite group room nights on the books increased to 3.8 million for 2025. Total group revenue pace is up 1.6% to the same time last year. Ancillary spending by guests at our properties remained strong, as illustrated by our 4% total RevPAR growth in the second quarter. F&B revenue was up 4%, driven by outlet revenues. Banquet revenue grew by 1% as contribution per group room night outpaced absolute group room night declines. We also saw particularly strong growth in other revenue, which was up 13%, including golf and spa. Turning to the Don Cesar, during the second quarter, we completed the North Pool and Pool Bar. In early July, we completed the marketplace and lower-level retail spaces.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","In the third quarter, we expect to complete the final phase of reconstruction, including the lower-level kitchen and two F&B outlets. Since the reopening, we are seeing better-than-expected near-term transient pickup, higher F&B capture and average checks, and increased group bookings, which allowed us to raise our full-year expectations for the resort to $3 million from -$1 million. We collected $9 million of business interruption proceeds for Hurricane Helene and Milton in the second quarter, bringing the total business interruption proceeds collected to $19 million for the first half of the year. We also collected an additional $5 million of business interruption proceeds in July related to those two hurricanes, which are included in our updated guidance. While we expect to collect additional business interruption proceeds, the timing and amounts of additional payments are subject to stabilization of the asset and ongoing discussions with our insurance carriers.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Turning to capital allocation, in June, we sold the 456-key leasehold interest in the Westin Cincinnati for $60 million, or 14.3x trailing 12-month EBITDA. When calculating the EBITDA multiple, we included $54 million of estimated disrupted capital expenditures over the next five years. Since 2018, we have disposed of approximately $5.1 billion of hotels at a blended 17.2x EBITDA multiple, including estimated foregone capital expenditures of $1 billion. Which compares favorably to our $4.9 billion of acquisitions over the same period at a blended 13.6x EBITDA multiple. In addition to dispositions, we repurchased 6.7 million shares of common stock during the second quarter at an average price of $15.56 per share for a total of $105 million, bringing our total repurchases to $205 million year to date at an average price of $15.68 per share.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Since 2022, we have repurchased $520 million of stock at an average repurchase price of $16.03 per share, and we have $480 million of remaining capacity under our share repurchase program. Turning to portfolio reinvestment, as of the second quarter, the Hyatt Transformational Capital Program is approximately 50% complete and is tracking on time and under budget. We completed the guest room renovations at the Grand Hyatt, Washington, D.C., and paused the remaining public space renovations to accommodate group business on the books while we complete the comprehensive renovations at Hyatt Regency Capitol Hill. We also started comprehensive renovations at the Manchester Grand Hyatt, San Diego, the final property in the Hyatt Transformational Capital Program, which we expect to complete in early 2027.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","We continue to make progress on value-enhancing development projects, including the Don Cesar Ballroom expansion and the Phoenician Canyon Villa Suites, both of which we expect to complete in the fourth quarter of 2025. We also made progress on the condo development at the Four Seasons Resort Orlando at Walt Disney World Resort. We expect to complete the Mid-Rise Condominium Building and begin closing on sales in the fourth quarter of this year. We now have deposits and purchase agreements for 20 of the 40 units, including 8 of the 9 villas. In 2025, our capital expenditure guidance range is $590 million-$660 million, which includes between $70 and $80 million for property damage reconstruction, the majority of which we expect to be covered by insurance. Our CapEx guidance also reflects approximately $270 million-$305 million of investment for redevelopment, repositioning, and ROI projects.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","As part of our Climate Risk and Resiliency Program, we purchased flood barriers for nine high-risk properties, with measures being put in place for the 2025 hurricane season. We also developed a resiliency ROI method and expanded the program to new hotels with a focus on emergency power and wildfire risk. Within the Hyatt Transformational Capital Program, we expect to complete renovations at the Hyatt Regency Austin and the Hyatt Regency Capitol Hill in the second half of this year. As a reminder, we expect to benefit from approximately $27 million of operating profit guarantees related to the Hyatt Transformational Capital Program in 2025, which we expect will offset the majority of the EBITDA disruption at those properties. In addition to our capital expenditure investment, we expect to spend $75 million-$85 million on the condo development at the Four Seasons Resort Orlando at Walt Disney World Resort this year.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Looking back at prior transformational renovations, we completed investments in 24 properties between 2018 and 2023, which are continuing to provide meaningful tailwinds for our portfolio. Of the 20 hotels that have stabilized post-renovation operations to date, the average RevPAR index share gain is over 8.7 points, which is well in excess of our targeted gain of 3 to 5 points. Turning to our outlook for 2025, despite the heightened macro-economic uncertainty, we continue to outperform our expectations in the second quarter. As a result of our strong performance in the first half of the year, we are increasing our comparable hotel RevPAR and total RevPAR guidance ranges. As Sourav will discuss in more detail, the low end of our guidance range contemplates softer demand in the second half of the year, while the high end assumes a more stable macro-economic environment.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Jim Risoleo","President and CEO at Host Hotels & Resorts","Similar to last quarter, we are also providing an approximate rule of thumb for the current environment based on how our portfolio is positioned today. For every 100 basis point change in RevPAR, we would expect to see a $32 million-$37 million change in adjusted EBITDAre, which is consistent with the range we provided last quarter. As we have said many times before, Host is well positioned to weather any environment because of our Fortress Investment Grade balance sheet, a leverage ratio of 2.8 times, our size and scale, our diversified business and geographic mix, and our continued reinvestment in our portfolio. We will continue to use our competitive advantages to create value for our shareholders and position Host to outperform over the long term. With that, I will now turn the call over to Sourav.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Sourav Ghosh","EVP & CFO at Host Hotels & Resorts","Thank you, Jim, and good morning, everyone.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Sourav Ghosh","EVP & CFO at Host Hotels & Resorts","Building on Jim's comments, I will go into detail on our second quarter operations, updated 2025 guidance, and our balance sheet. Starting with total revenue trends, comparable hotel total RevPAR growth outpaced RevPAR growth as both group and transient guests maintained elevated levels of out-of-room spend. Comparable hotel food and beverage revenue grew 4% in the quarter, driven by outlets. Outlet revenue grew 9%, driven by transient room night growth in Maui, as well as recently repositioned outlets, including The View at the New York Marriott Marquis, AVIV at the 1 Hotels South Beach, and outlets at the Singer Oceanfront Resort. Properties in Orlando, Nashville, and Naples also contributed to outlet growth. Banquet revenue grew 1% as increases in banquet and catering contribution per group room night outpaced decreases in group room night volume.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Sourav Ghosh","EVP & CFO at Host Hotels & Resorts","Banquet and catering contribution was up 7% in the quarter, signaling the continued health of group spending. Growth was driven by our large group hotels in San Diego, San Francisco, New York, Orlando, and Naples. Other revenue grew 13% in the second quarter as golf and spa revenues continued to grow. This is further indication that the high-end consumer is prioritizing spending on premium experiences. Shifting to business mix, overall transient revenue was up 7% compared to the second quarter of 2024, driven by higher rates and the continued growth of transient room nights at our resorts led by Maui. During the second quarter, our resorts saw modest transient rate growth year-over-year alongside 21% transient room night growth, which benefited from the Easter calendar shift and the recovery in Maui.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
"HST","2025-07-30","Sourav Ghosh","EVP & CFO at Host Hotels & Resorts","Excluding Maui, transient revenue at our resorts was up in the mid-teens, driven by our resorts in Orlando, Oahu, and Miami. Looking at recent holidays, revenue for Memorial Day weekend was up over 2%, driven by our resorts in Maui, Miami, Orlando, and Naples. Revenue for July 4th was down 1% for the comparable portfolio. Our resorts were up 6%, but storms over the holiday weekend heavily impacted short-term pickup at many of our properties. Business transient revenue was relatively flat to the second quarter of 2024, as 6% rate growth nearly offset business transient room night declines. It is worth noting that corporate negotiated room night volumes were down slightly, which is in line with recent quarters. As a reminder, we expect business transient revenue to remain flat for the remainder of this year as a result of the uncertain macro-economic environment.","https://www.marketbeat.com/earnings/reports/2025-7-30-host-hotels-resorts-inc-stock/"
