"symbol","report_date","speaker","title","msg","source_url"
"CEG","2024-08-06",NA,NA,"Good day, ladies and gentlemen, and welcome to the Constellation Energy Corporation second quarter earnings call. At this time, all participants are in a listen-only mode. Later, we will conduct a question-and-answer session, and instructions will follow at that time. As a reminder, this call may be recorded. I would now like to introduce your host for today's call, Emily Duncan, Senior Vice President, Investor Relations and Strategic Growth. You may begin.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Emily Duncan","Head of Investor Relations at Constellation Energy Corporation","Thank you, Michelle. Good morning, everyone, and thank you for joining Constellation Energy Corporation's second quarter earnings conference call. Leading the call today are Joe Dominguez, Constellation's President and Chief Executive Officer, and Dan Eggers, Constellation's Chief Financial Officer. They are joined by other members of Constellation's senior management team, who will be available to answer your questions following our prepared remarks. We issued our earnings release this morning, along with the presentation, all of which can be found in the Investor Relations section of Constellation's website. The earnings release and other matters, which we will discuss during today's call, contain forward-looking statements and estimates regarding Constellation and its subsidiaries that are subject to various risks and uncertainties. Actual results could differ from our forward-looking statements based on factors and assumptions discussed in today's material and comments made during this call.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Emily Duncan","Head of Investor Relations at Constellation Energy Corporation","Please refer to today's 8-K and Constellation's other SEC filings for discussions of risk factors and other circumstances and considerations that may cause results to differ from management's projections, forecasts, and expectations. Today's presentation also includes references to adjusted operating earnings and other non-GAAP measures. Please refer to the information contained in the appendix of our presentation and our earnings release for reconciliations between the non-GAAP measures and the nearest equivalent GAAP measures. I'll now turn the call over to our CEO, Joe Dominguez.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","Thanks, Emily. Good morning, everyone. Thanks for joining us this morning, and thanks for your interest in Constellation. During this incredibly hot summer we've had, our best-in-class nuclear fleet has once again met the challenge and is delivering clean, reliable 24/7 power. Combined with our renewable natural gas fleet, we're providing the power to keep families cool and businesses running, supporting our country's economic growth. Our commercial business continues to do an awesome job providing needed products to our customers and managing our one-of-a-kind portfolio. I want to thank the women and men at Constellation for their tireless efforts and for helping our customers meet their energy and sustainability goals. You know, at Constellation, we put our people first because they're the ones that are responsible for our success, and because we think a good culture creates good results.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","In fact, I think it's the single most important driver of any company's success. Look, we're far from perfect, but we work hard to make this place someplace where people wanna come and spend a career doing important things for America and thriving. That is why we're so proud to report to you that Constellation was certified as a Great Place to Work once again. We've been out as a separate company for about two full years, a little bit over that, and for two years we've received this honor. And it's particularly impactful to us because you only get this certification through surveys and high marks by your people, independent surveys. So it's great to see that our folks are seeing the work we're doing.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","They believe in our mission, they're passionate, and they're 100% committed, and it shows up again here in results for you, our owners. In this quarter, we're able to provide excellent results, but also raise guidance in just the second quarter. We delivered second quarter GAAP earnings of $2.58 per share and adjusted operating earnings of $1.68 per share. We are raising our adjusted operating earnings guidance from the initial range of $7.23-$8.03 per share, to a revised range of $7.60-$8.40 per share. In effect, we're resetting the midpoint of our guidance to what used to be the top end of our guidance range.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","The fact that we do that here in Q2, as opposed to waiting till Q3 when these updates typically are provided, should tell you how strongly we feel the business is performing. It's even more remarkable when one considers the compensation headwinds associated with stock comp, where the stock has obviously performed very well over the first half. Dan will cover all of the financial details in his slides. In terms of buybacks, we bought $500 million worth of our share during the quarter, bringing the total cash deployed on buybacks so far this year to over $1 billion. Or excuse me, to $1 billion. Although we've seen some slippage in of late, we remain bullish on buybacks because our thesis is incredibly unique and compelling.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","We will grow base earnings by at least 10% through the decade, backstopped by the federal PTC, and that growth does not reflect the opportunities we have in front of us from adding new, clean, reliable megawatts to the grid to meet reliability needs, or from selling to data center customers. And as we have been throughout the year, we remain quite confident in our ability to do better each year than our first base earnings, delivering even more value to our owners. And finally, we released our third sustainability report, highlighting our efforts to help customers achieve their goals. I encourage you to read it. It outlines the good work we're doing on so many fronts as we lead the nation in the production of clean and reliable energy and provide unique and powerful sustainability products.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","Now, before I turn to the operational updates, I do want to spend a few minutes on two topics that are garnering a lot of attention: the PJM capacity market auction results and the data center opportunities and the FERC proceeding concerning those opportunities. First, let me talk about the PJM capacity auction. We think, and PJM said this in its press release, we think the same thing. It's telling us what we already know. The demand for electricity is growing, and supply and demand fundamentals are tightening. We foreshadowed all of this in our lengthy 2023 Q4 call when we walked through the market fundamentals in considerable detail. Fortunately, the reforms FERC recently approved for the PJM capacity market are designed to incentivize the supply that we need, namely, incentivizing supply that can be counted on to operate when our customers need power.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","PJM proposed and FERC approved a design that provides greater compensation to power plants like ours, that historically deliver when the system needs power. We previously have shown you data on how nuclear energy performs extraordinarily well through grid emergencies, while other resources, frankly, do not, whether they are intermittent or dispatchable fossil assets. That means that nuclear is best positioned in this new market design and appropriately receives a fair level of compensation. In light of the forecasted load growth in PJM, we expect to see higher sustained pricing for capacity to address reliability needs and send more accurate price signals to retain, operate, and relicense our plants, as well as incentivizing the development of new resources and customer demand response.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","Over the years, the PJM market has a proven track record of attracting investment through price signals and has developed over 60 gigawatts of generation to meet all of the needs of the grid. And we're confident that the market will respond to higher prices and add more resources as needed. With that said, we know that higher prices impact families and businesses, and so our commercial team is working with these customers to provide solutions that manage the risk and smooth out bumps. But I think it's important to remember that, adjusted for inflation, PJM energy and capacity prices are less today than they were 15 years ago. Markets work, folks. What has changed for the customer is that the distribution and transmission elements of the bill have gone up. They've gone up to address reliability needs on those grid systems.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","But thankfully, that has been largely accomplished, and now we need to focus on investments on the reliability of the supply side, and that's what the capacity market is designed to do. Over the last two investor calls, we've emphasized that reliability is as critical as sustainability. They have to go hand in hand. Constellation's business is based on the thesis that the most valuable energy commodity in the world today is a reliable and zero-emission megawatt of electricity. To us, the PJM results are just another data point that Constellation's thesis is right and that we're focused on doing the right things. First, by providing sustainability products to customers that expressly link reliability to sustainability by time-matching clean energy production to when our customers use energy.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","Second, by investments in relicensing and operating the clean energy centers that will reliably and sustainably power American families and businesses for decades to come. On this second point, in its recent comments concerning the auction, PJM alluded to potential efforts to speed up the interconnection of needed resources. We look forward to seeing PJM's ideas, and we certainly will support those efforts in any way that we can. The case for prompt and decisive action by PJM is manifestly clear. In sum, we need to invest to grow America's economy, and we need to invest and enable the technologies that support our economies and protect our nation. We think Constellation will play a big part in these efforts. That's our mission, and it is what inspires our people to make Constellation a great place to work.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
"CEG","2024-08-06","Joe Dominguez","President and CEO at Constellation Energy Corporation","Now, turning to slide 6, we're continuing to do well in our discussions and negotiations with data center companies. The simple fact is that data centers are coming, and they're essential to America's national security and economic competitiveness. We've heard this from a variety of policymakers. A number of nations, including China, are vying for AI supremacy, and it's absolutely critical that the U.S. not fall behind. Time is of the essence. We simply cannot wait years for the data centers that are going to bring transformations. They're going to bring transformations in medicines, bringing new cures to diseases and treatments that research alone cannot do. They'll better predict weather, they'll provide material enhancements, and they'll do things for us on the energy supply system to more smartly manage the grid.","https://www.marketbeat.com/earnings/reports/2024-8-6-745964-stock/"
