"symbol","report_date","speaker","title","msg","source_url"
"SPG","2025-11-03",NA,NA,"Greetings. Welcome to Simon Property Group's Third Quarter 2025 Earnings Conference Call. At this time, all participants are in a listen-only mode. A question-and-answer session will follow the formal presentation. If anyone should require operator assistance during the conference, please press star zero on your telephone keypad. Please note this conference is being recorded. I will now turn the conference over to Tom Ward, Senior Vice President, Investor Relations. Thank you, sir. You may begin.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Tom Ward","SVP Investor Relations at Simon Property Group","Thank you, Sherry. Thank you all for joining us this evening. Presenting on today's call are David Simon, Chairman, Chief Executive Officer, and President; Eli Simon, Chief Operating Officer; and Brian McDade, Chief Financial Officer. A quick reminder that statements made during this call may be deemed forward-looking statements within the meaning of the safe harbor of the Private Securities Litigation Reform Act of 1995, and actual results may differ materially due to a variety of risks, uncertainties, and other factors. We refer you to today's press release and our SEC filings for a detailed discussion of the risk factors relating to those forward-looking statements. Please note that this call includes information that may be accurate only as of today's date. Reconciliations of non-GAAP financial measures to the most directly comparable GAAP measures are included within the press release and the supplemental information of today's Form 8-K filing.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Tom Ward","SVP Investor Relations at Simon Property Group","Both the press release and the supplemental information are available on our IR website at investors.simon.com. Our conference call this evening will be limited to one hour. For those who would like to participate in the question-and-answer session, we ask that you please respect our request to limit yourself to one question. I'm pleased to introduce David Simon.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","David Simon","Chairman, CEO and President at Simon Property Group","Good evening. Yeah, I'm obviously pleased with our financial and operational performance for the third quarter. Our results were driven by solid fundamentals. Higher occupancy, accelerating shopper traffic, strong retail sales, and a positive supply and demand dynamics, all contributing to strong cash flow growth. We are pleased to have acquired the remaining interest in Taubman Realty Group that we didn't own, and are excited about the opportunities to enhance the operational efficiency and increase the NOI from the assets and deliver long-term returns to our shareholders. I want to thank Bobby and Billy Taubman and the entire TRG team for our successful partnership over the last five years. I'm now going to turn it over to Eli, who will discuss the terrific TRG transaction and update on our development activity, and Brian will cover our third quarter results and other various goodies. There you go, Eli.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Eli Simon","EVP and COO at Simon Property Group","Thank you. As mentioned, we completed the acquisition of the remaining 12% interest in TRG that we did not previously own in exchange for 5.06 million Limited Partnership Units. We are pleased with the outcome, having acquired these high-quality assets at an overall cap rate of over 7.25%, not taking into account any operational efficiencies and improvements. These iconic assets further enhance the quality of our overall portfolio, and we are now in a position to pursue new growth and value creation opportunities for this portfolio. The portfolio has strong operating metrics, including 94.2% occupancy, average base minimum rent of $72.36 per square foot, and retailer sales of approximately $1,200 per square foot.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Eli Simon","EVP and COO at Simon Property Group","This transaction will be accretive in 2026 as we assume management responsibilities and integrate the assets with the full benefit realized in 2027, given all of the operational aspects of running on our platform, adding at least 50 basis points to the going-in overall yield. TRG will be consolidated, and the acquisition will be accounted for as a business combination. This will require remeasurement of our previously held equity interest to fair value, resulting in a really big non-cash, non-FFO gain to be recognized in the fourth quarter of 2025. Now turning to development. In the third quarter, we began construction on several new projects, including a second phase of residential at Northgate Station, an expansion of the Westin Austin Hotel at the Domain, retail and experiential additions at Brea Mall, King of Prussia, and the Shops at Mission Viejo.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Eli Simon","EVP and COO at Simon Property Group","At quarter end, our share of the net cost of development projects across all platforms was $1.25 billion, with a blended yield of 9%. Approximately 45% of net costs are for mixed-use projects. In addition, our new development and redevelopment pipeline continues to grow, with exciting new opportunities ahead, including a major full-price retail and mixed-use project in Nashville, where we will be unveiling our vision later this week. I'll now turn it over to Brian, who will walk through our third quarter results.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Brian McDade","CFO at Simon Property Group","Thank you, Eli. Real estate FFO was $3.22 per share in the third quarter compared to $3.05 in the prior year, 5.6% growth. Domestic and international operations had a very good quarter and contributed $0.26 of growth, driven by an 8% increase in lease income. As anticipated, lower interest income and higher interest expense combined were a $0.09 drag year-over-year. Domestic NOI increased 5.1% year-over-year for the quarter and 4.2% for the first nine months of the year. Portfolio NOI, which includes our international properties at constant currency, grew 5.2% for the quarter and 4.5% for the first nine months. Retailer demand remains strong as we signed over 1,000 leases, totaling approximately 4 million square foot during the quarter. Approximately 30% of our leasing activity represents new deals, reflecting continued strong demand across the portfolio.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Brian McDade","CFO at Simon Property Group","The Malls and Premium Outlets ended the third quarter at 96.4% occupancy, an increase of 40 basis points sequentially and 20 basis points year-over-year. The Mills achieved a 99.4% occupancy, an increase of 10 basis points sequentially and 80 basis points from the prior year. Average base minimum rents increased 2.5% year-over-year for the Malls and the Premium Outlets, while the Mills saw a 1.8% increase. Retailer sales per square foot for the Malls and the Premium Outlets were $742 for the quarter. Importantly, total sale volumes increased more than 4% in the third quarter. Shopper traffic and retailer sales accelerated sequentially, reflecting the impact of a successful back-to-school season. Occupancy cost at the end of the quarter was stable at 13%. Third quarter funds from operation were $1.23 billion, or $3.25 per share, compared to $1.07 billion, or $2.84 per share last year.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
"SPG","2025-11-03","Brian McDade","CFO at Simon Property Group","Some of the increase was due to improvement in OPI compared to last year. Please see the FFO reconciliation and include our supplemental today for details on the year-over-year changes in FFO per share. Turning to the balance sheet and liquidity, during the quarter, we completed a dual tranche U.S. senior note offering that totaled $1.5 billion at a combined average term of 7.8 years and a weighted average coupon rate of 4.8%. During the first nine months of the year, we completed 33 secured loan transactions totaling approximately $5.4 billion. The weighted average interest rate on these loans was 5.38%. We ended the quarter with approximately $9.5 billion of liquidity. Turning to our dividends, today we announced $2.20 per share for the fourth quarter, a year-over-year increase of $0.10, or 4.8%. The dividend is payable on December 31st.","https://www.marketbeat.com/earnings/reports/2025-11-3-simon-property-group-inc-stock/"
