"symbol","report_date","speaker","title","msg","source_url"
"SPG","2024-11-01",NA,NA,"Greetings and welcome to the Simon Property Group third quarter 2024 earnings conference call. At this time, all participants are in a listen-only mode. A question-and-answer session will follow a formal presentation.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01",NA,NA,"If anyone should require operator assistance, please press star zero on your telephone keypad. As a reminder, this conference is being recorded. It is now my pleasure to introduce your host, Tom Ward, Senior Vice President of Investor Relations. Thank you, Tom. You may begin.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","Tom Ward","Senior VP of Investor Relations at Simon Property Group","Thank you, Paul. Good morning, and thank you for joining us today. Presenting on today's call are David Simon, Chairman, Chief Executive Officer and President, and Brian McDade, Chief Financial Officer. A quick reminder that statements made during this call may be deemed forward-looking statements within the meaning of the safe harbor of the Private Securities Litigation Reform Act of 1995, and actual results may differ materially due to a variety of risks, uncertainties, and other factors.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","Tom Ward","Senior VP of Investor Relations at Simon Property Group","We refer you to today's press release and our SEC filings for a detailed discussion of the risk factors relating to those forward-looking statements. Please note that this call includes information that may be accurate only as of today's date. Reconciliations of non-GAAP financial measures to the most directly comparable GAAP measures are included within the press release and the supplemental information in today's 8-K filing.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","Tom Ward","Senior VP of Investor Relations at Simon Property Group","Both the press release and the supplemental information are available on our IR website at investors.simon.com. Our conference call this morning will be limited to one hour. For those who would like to participate in the question-and-answer session, we ask that you please respect our request to limit yourself to one question. I am pleased to introduce David Simon.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","David Simon","Chairman, CEO and President at Simon Property Group","Good morning, everybody. I'm pleased with our financial and operational performance in the third quarter. We saw increased leasing volumes, occupancy gains, and total retail sales volumes. Demand for our space from a broad spectrum of tenants is strong and steady, and we continue to strengthen our unique retail real estate platform through our growing development and redevelopment pipeline.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","David Simon","Chairman, CEO and President at Simon Property Group","This, combined with our A-rated balance sheet, really sets us apart and allows us to focus on the future. We raised our dividend again to $2.10. We're now at our historical high, overcoming the arbitrary capricious closing of our real estate during COVID. We have a low payout ratio. I'm going to now turn it over to Brian, who will cover our third quarter results and full-year guidance in more detail. Brian.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","Brian McDade","CFO at Simon Property Group","Thank you, David, and good morning. Real estate FFO was $3.05 per share in the third quarter compared to $2.91 in the prior year, a 4.8% growth rate. Domestic and international operations had a very good quarter and contributed $0.15 of growth, driven by a 3% increase in lease income. Third quarter funds from operation were $1.07 billion, or $2.84 per share, as compared to $1.2 billion, or $3.20 per share last year.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","Brian McDade","CFO at Simon Property Group","Third quarter results include $0.13 per share of non-cash net loss and fair value adjustments from the mark-to-market on the Kl̩pierre exchangeable bonds we issued in November of 2023, which mature in November of 2026. The non-cash loss on derivatives is due to the outperformance of Kl̩pierre's stock price, which increased 18% during the third quarter.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","Brian McDade","CFO at Simon Property Group","As a result of the stock appreciation, the market value of our Kl̩pierre investment increased by approximately $400 million during the third quarter. FFO was an $0.08 loss in the quarter due to reduced discretionary spending by the lower-income consumer at two SPARC brands, and also from the loss of income from ABG in the prior year due to the sale of our interest earlier this year.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
"SPG","2024-11-01","Brian McDade","CFO at Simon Property Group","As a reminder, the prior year results include $0.32 per share in non-cash gains from the partial sale of our ownership in SPARC in the third quarter of 2023. Domestic NOI increased 5.4% year-over-year for the quarter. Due to continued leasing momentum, resilient consumer spending, and operational excellence delivered the results, exceeding our plan for the quarter. Portfolio NOI, which includes our international properties at constant currency, grew 5% for the quarter.","https://www.marketbeat.com/earnings/reports/2024-11-1-simon-property-group-inc-stock/"
